country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,percent_variant
Ireland,IE,2021-08,GISAID,4535,931,20.5,Yes,P.1,0,0.0
Ireland,IE,2021-08,GISAID,4535,931,20.5,Yes,Other,42,4.5
Ireland,IE,2021-09,GISAID,3627,650,17.9,Yes,B.1.1.7,624,96.0
Ireland,IE,2021-09,GISAID,3627,650,17.9,Yes,B.1.351,0,0.0
Ireland,IE,2021-09,GISAID,3627,650,17.9,Yes,P.1,4,0.6
Ireland,IE,2021-09,GISAID,3627,650,17.9,Yes,Other,22,3.4
Ireland,IE,2021-10,GISAID,3522,782,22.2,Yes,B.1.1.7,750,95.9
Ireland,IE,2021-10,GISAID,3522,782,22.2,Yes,B.1.351,8,1.0
Ireland,IE,2021-10,GISAID,3522,782,22.2,Yes,P.1,1,0.1
Ireland,IE,2021-10,GISAID,3522,782,22.2,Yes,Other,23,2.9
Ireland,IE,2021-11,GISAID,3858,905,23.5,Yes,B.1.1.7,854,94.4
Ireland,IE,2021-11,GISAID,3858,905,23.5,Yes,B.1.351,21,2.3
Ireland,IE,2021-11,GISAID,3858,905,23.5,Yes,P.1,9,1.0
Ireland,IE,2021-11,GISAID,3858,905,23.5,Yes,Other,21,2.3
Ireland,IE,2021-12,GISAID,3942,835,21.2,Yes,B.1.1.7,796,95.3
Ireland,IE,2021-12,GISAID,3942,835,21.2,Yes,B.1.351,3,0.4
Ireland,IE,2021-12,GISAID,3942,835,21.2,Yes,P.1,4,0.5
Ireland,IE,2021-12,GISAID,3942,835,21.2,Yes,Other,32,3.8
Ireland,IE,2021-13,GISAID,3607,437,12.1,Yes,B.1.1.7,426,97.5
Ireland,IE,2021-13,GISAID,3607,437,12.1,Yes,B.1.351,4,0.9
Ireland,IE,2021-13,GISAID,3607,437,12.1,Yes,P.1,0,0.0
Ireland,IE,2021-13,GISAID,3607,437,12.1,Yes,Other,7,1.6
Ireland,IE,2021-14,GISAID,2797,516,18.4,Yes,B.1.1.7,463,89.7
Ireland,IE,2021-14,GISAID,2797,516,18.4,Yes,B.1.351,5,1.0
Ireland,IE,2021-14,GISAID,2797,516,18.4,Yes,P.1,2,0.4
Ireland,IE,2021-14,GISAID,2797,516,18.4,Yes,Other,46,8.9
Ireland,IE,2021-15,GISAID,2563,72,2.8,Yes,B.1.1.7,67,93.1
Ireland,IE,2021-15,GISAID,2563,72,2.8,Yes,B.1.351,0,0.0
Ireland,IE,2021-15,GISAID,2563,72,2.8,Yes,P.1,0,0.0
Ireland,IE,2021-15,GISAID,2563,72,2.8,Yes,Other,5,6.9
Ireland,IE,2021-16,GISAID,3125,0,0.0,Yes,B.1.1.7,0,
Ireland,IE,2021-16,GISAID,3125,0,0.0,Yes,B.1.351,0,
Ireland,IE,2021-16,GISAID,3125,0,0.0,Yes,P.1,0,
Ireland,IE,2021-16,GISAID,3125,0,0.0,Yes,Other,0,
Ireland,IE,2020-48,TESSy,1780,65,3.7,Yes,B.1.1.7,0,0.0
Ireland,IE,2020-48,TESSy,1780,65,3.7,Yes,B.1.351,0,0.0
Ireland,IE,2020-48,TESSy,1780,65,3.7,Yes,P.1,0,0.0
Ireland,IE,2020-48,TESSy,1780,65,3.7,Yes,Other,65,100.0
Ireland,IE,2020-49,TESSy,2005,4,0.2,Yes,Other,4,100.0
Ireland,IE,2020-50,TESSy,1939,4,0.2,Yes,B.1.1.7,0,0.0
Ireland,IE,2020-50,TESSy,1939,4,0.2,Yes,B.1.351,0,0.0
Ireland,IE,2020-50,TESSy,1939,4,0.2,Yes,P.1,0,0.0
Ireland,IE,2020-50,TESSy,1939,4,0.2,Yes,Other,4,100.0
Ireland,IE,2020-51,TESSy,3357,57,1.7,Yes,B.1.1.7,8,14.0
Ireland,IE,2020-51,TESSy,3357,57,1.7,Yes,B.1.351,0,0.0
Ireland,IE,2020-51,TESSy,3357,57,1.7,Yes,P.1,0,0.0
Ireland,IE,2020-51,TESSy,3357,57,1.7,Yes,Other,49,86.0
Ireland,IE,2020-52,TESSy,6587,46,0.7,Yes,B.1.1.7,17,37.0
Ireland,IE,2020-52,TESSy,6587,46,0.7,Yes,B.1.351,3,6.5
Ireland,IE,2020-52,TESSy,6587,46,0.7,Yes,P.1,0,0.0
Ireland,IE,2020-52,TESSy,6587,46,0.7,Yes,Other,26,56.5
Ireland,IE,2020-53,TESSy,15758,99,0.6,Yes,B.1.1.7,39,39.4
Ireland,IE,2020-53,TESSy,15758,99,0.6,Yes,B.1.351,4,4.0
Ireland,IE,2020-53,TESSy,15758,99,0.6,Yes,Other,56,56.6
Ireland,IE,2021-01,TESSy,45726,135,0.3,Yes,B.1.1.7,70,51.9
Ireland,IE,2021-01,TESSy,45726,135,0.3,Yes,B.1.351,1,0.7
Ireland,IE,2021-01,TESSy,45726,135,0.3,Yes,P.1,0,0.0
Ireland,IE,2021-01,TESSy,45726,135,0.3,Yes,Other,64,47.4
Ireland,IE,2021-02,TESSy,25113,240,1.0,Yes,B.1.1.7,132,55.0
Ireland,IE,2021-02,TESSy,25113,240,1.0,Yes,B.1.351,1,0.4
Ireland,IE,2021-02,TESSy,25113,240,1.0,Yes,Other,107,44.6
Ireland,IE,2021-03,TESSy,14828,259,1.7,Yes,B.1.1.7,191,73.7
Ireland,IE,2021-03,TESSy,14828,259,1.7,Yes,B.1.351,1,0.4
Ireland,IE,2021-03,TESSy,14828,259,1.7,Yes,P.1,0,0.0
Ireland,IE,2021-03,TESSy,14828,259,1.7,Yes,Other,67,25.9
Ireland,IE,2021-04,TESSy,8993,339,3.8,Yes,B.1.1.7,253,74.6
Ireland,IE,2021-04,TESSy,8993,339,3.8,Yes,B.1.351,1,0.3
Ireland,IE,2021-04,TESSy,8993,339,3.8,Yes,Other,85,25.1
Ireland,IE,2021-05,TESSy,7021,820,11.7,Yes,B.1.1.7,695,84.8
Ireland,IE,2021-05,TESSy,7021,820,11.7,Yes,B.1.351,1,0.1
Ireland,IE,2021-05,TESSy,7021,820,11.7,Yes,P.1,2,0.2
Ireland,IE,2021-05,TESSy,7021,820,11.7,Yes,Other,122,14.9
Ireland,IE,2021-06,TESSy,6014,772,12.8,Yes,B.1.1.7,670,86.8
Ireland,IE,2021-06,TESSy,6014,772,12.8,Yes,B.1.351,3,0.4
Ireland,IE,2021-06,TESSy,6014,772,12.8,Yes,P.1,2,0.3
Ireland,IE,2021-06,TESSy,6014,772,12.8,Yes,Other,97,12.6
Ireland,IE,2021-07,TESSy,5475,578,10.6,Yes,B.1.1.7,514,88.9
Ireland,IE,2021-07,TESSy,5475,578,10.6,Yes,B.1.351,7,1.2
Ireland,IE,2021-07,TESSy,5475,578,10.6,Yes,P.1,3,0.5
Ireland,IE,2021-07,TESSy,5475,578,10.6,Yes,Other,54,9.3
Ireland,IE,2021-08,TESSy,4535,997,22.0,Yes,B.1.1.7,935,93.8
Ireland,IE,2021-08,TESSy,4535,997,22.0,Yes,B.1.351,8,0.8
Ireland,IE,2021-08,TESSy,4535,997,22.0,Yes,P.1,0,0.0
Ireland,IE,2021-08,TESSy,4535,997,22.0,Yes,Other,54,5.4
Ireland,IE,2021-09,TESSy,3627,673,18.6,Yes,B.1.1.7,646,96.0
Ireland,IE,2021-09,TESSy,3627,673,18.6,Yes,B.1.351,1,0.1
Ireland,IE,2021-09,TESSy,3627,673,18.6,Yes,P.1,4,0.6
Ireland,IE,2021-09,TESSy,3627,673,18.6,Yes,Other,22,3.3
Ireland,IE,2021-10,TESSy,3522,808,22.9,Yes,B.1.1.7,774,95.8
Ireland,IE,2021-10,TESSy,3522,808,22.9,Yes,B.1.351,9,1.1
Ireland,IE,2021-10,TESSy,3522,808,22.9,Yes,P.1,1,0.1
Ireland,IE,2021-10,TESSy,3522,808,22.9,Yes,Other,24,3.0
Ireland,IE,2021-11,TESSy,3858,903,23.4,Yes,B.1.1.7,853,94.5
Ireland,IE,2021-11,TESSy,3858,903,23.4,Yes,B.1.351,20,2.2
Ireland,IE,2021-11,TESSy,3858,903,23.4,Yes,P.1,9,1.0
Ireland,IE,2021-11,TESSy,3858,903,23.4,Yes,Other,21,2.3
Ireland,IE,2021-12,TESSy,3942,835,21.2,Yes,B.1.1.7,795,95.2
Ireland,IE,2021-12,TESSy,3942,835,21.2,Yes,B.1.351,3,0.4
Ireland,IE,2021-12,TESSy,3942,835,21.2,Yes,P.1,4,0.5
Ireland,IE,2021-12,TESSy,3942,835,21.2,Yes,Other,33,4.0
Ireland,IE,2021-13,TESSy,3607,453,12.6,Yes,B.1.1.7,440,97.1
Ireland,IE,2021-13,TESSy,3607,453,12.6,Yes,B.1.351,5,1.1
Ireland,IE,2021-13,TESSy,3607,453,12.6,Yes,P.1,0,0.0
Ireland,IE,2021-13,TESSy,3607,453,12.6,Yes,Other,8,1.8
Ireland,IE,2021-14,TESSy,2797,472,16.9,Yes,B.1.1.7,426,90.3
Ireland,IE,2021-14,TESSy,2797,472,16.9,Yes,B.1.351,4,0.8
Ireland,IE,2021-14,TESSy,2797,472,16.9,Yes,P.1,2,0.4
Ireland,IE,2021-14,TESSy,2797,472,16.9,Yes,Other,40,8.5
Ireland,IE,2021-15,TESSy,2563,110,4.3,Yes,B.1.1.7,100,90.9
Ireland,IE,2021-15,TESSy,2563,110,4.3,Yes,B.1.351,0,0.0
Ireland,IE,2021-15,TESSy,2563,110,4.3,Yes,P.1,0,0.0
Ireland,IE,2021-15,TESSy,2563,110,4.3,Yes,Other,10,9.1
Ireland,IE,2021-16,TESSy,3125,0,0.0,Yes,B.1.1.7,0,
Ireland,IE,2021-16,TESSy,3125,0,0.0,Yes,B.1.351,0,
Ireland,IE,2021-16,TESSy,3125,0,0.0,Yes,P.1,0,
Ireland,IE,2021-16,TESSy,3125,0,0.0,Yes,Other,0,
Italy,IT,2020-40,GISAID,15459,40,0.3,Yes,B.1.1.7,0,0.0
Italy,IT,2020-40,GISAID,15459,40,0.3,Yes,B.1.351,0,0.0
Italy,IT,2020-40,GISAID,15459,40,0.3,Yes,P.1,0,0.0
Italy,IT,2020-40,GISAID,15459,40,0.3,Yes,Other,40,100.0
Italy,IT,2020-41,GISAID,29621,38,0.1,Yes,B.1.1.7,0,0.0
Italy,IT,2020-41,GISAID,29621,38,0.1,Yes,B.1.351,0,0.0
Italy,IT,2020-41,GISAID,29621,38,0.1,Yes,P.1,0,0.0
Italy,IT,2020-41,GISAID,29621,38,0.1,Yes,Other,38,100.0
Italy,IT,2020-42,GISAID,59291,63,0.1,Yes,B.1.1.7,0,0.0
Italy,IT,2020-42,GISAID,59291,63,0.1,Yes,B.1.351,0,0.0
Italy,IT,2020-42,GISAID,59291,63,0.1,Yes,P.1,0,0.0
Italy,IT,2020-42,GISAID,59291,63,0.1,Yes,Other,63,100.0
Italy,IT,2020-43,GISAID,111541,51,0.0,Yes,B.1.1.7,0,0.0
Italy,IT,2020-43,GISAID,111541,51,0.0,Yes,B.1.351,0,0.0
Italy,IT,2020-43,GISAID,111541,51,0.0,Yes,P.1,0,0.0
Italy,IT,2020-43,GISAID,111541,51,0.0,Yes,Other,51,100.0
Italy,IT,2020-44,GISAID,183553,251,0.1,Yes,B.1.1.7,0,0.0
Italy,IT,2020-44,GISAID,183553,251,0.1,Yes,B.1.351,0,0.0
Italy,IT,2020-44,GISAID,183553,251,0.1,Yes,P.1,0,0.0
Italy,IT,2020-44,GISAID,183553,251,0.1,Yes,Other,251,100.0
Italy,IT,2020-45,GISAID,225769,113,0.1,Yes,B.1.1.7,0,0.0
Italy,IT,2020-45,GISAID,225769,113,0.1,Yes,B.1.351,0,0.0
Italy,IT,2020-45,GISAID,225769,113,0.1,Yes,P.1,0,0.0
Italy,IT,2020-45,GISAID,225769,113,0.1,Yes,Other,113,100.0
Italy,IT,2020-46,GISAID,243425,67,0.0,Yes,B.1.1.7,0,0.0
Italy,IT,2020-46,GISAID,243425,67,0.0,Yes,B.1.351,0,0.0
Italy,IT,2020-46,GISAID,243425,67,0.0,Yes,P.1,0,0.0
Italy,IT,2020-46,GISAID,243425,67,0.0,Yes,Other,67,100.0
Italy,IT,2020-47,GISAID,230339,78,0.0,Yes,B.1.1.7,0,0.0
Italy,IT,2020-47,GISAID,230339,78,0.0,Yes,B.1.351,0,0.0
Italy,IT,2020-47,GISAID,230339,78,0.0,Yes,P.1,0,0.0
Italy,IT,2020-47,GISAID,230339,78,0.0,Yes,Other,78,100.0
Italy,IT,2020-48,GISAID,176310,132,0.1,Yes,B.1.1.7,0,0.0
Italy,IT,2020-48,GISAID,176310,132,0.1,Yes,B.1.351,0,0.0
Italy,IT,2020-48,GISAID,176310,132,0.1,Yes,P.1,0,0.0
Italy,IT,2020-48,GISAID,176310,132,0.1,Yes,Other,132,100.0
Italy,IT,2020-49,GISAID,143700,61,0.0,Yes,B.1.1.7,0,0.0
Italy,IT,2020-49,GISAID,143700,61,0.0,Yes,B.1.351,0,0.0
Italy,IT,2020-49,GISAID,143700,61,0.0,Yes,P.1,0,0.0
Italy,IT,2020-49,GISAID,143700,61,0.0,Yes,Other,61,100.0
Italy,IT,2020-50,GISAID,114834,160,0.1,Yes,B.1.1.7,0,0.0
Italy,IT,2020-50,GISAID,114834,160,0.1,Yes,B.1.351,0,0.0
Italy,IT,2020-50,GISAID,114834,160,0.1,Yes,P.1,0,0.0
Italy,IT,2020-50,GISAID,114834,160,0.1,Yes,Other,160,100.0
Italy,IT,2020-51,GISAID,109473,451,0.4,Yes,B.1.1.7,13,2.9
Italy,IT,2020-51,GISAID,109473,451,0.4,Yes,B.1.351,0,0.0
Italy,IT,2020-51,GISAID,109473,451,0.4,Yes,P.1,0,0.0
Italy,IT,2020-51,GISAID,109473,451,0.4,Yes,Other,438,97.1
Italy,IT,2020-52,GISAID,94511,341,0.4,Yes,B.1.1.7,43,12.6
Italy,IT,2020-52,GISAID,94511,341,0.4,Yes,B.1.351,0,0.0
Italy,IT,2020-52,GISAID,94511,341,0.4,Yes,P.1,0,0.0
Italy,IT,2020-52,GISAID,94511,341,0.4,Yes,Other,298,87.4
Italy,IT,2020-53,GISAID,107750,287,0.3,Yes,B.1.1.7,88,30.7
Italy,IT,2020-53,GISAID,107750,287,0.3,Yes,B.1.351,0,0.0
Italy,IT,2020-53,GISAID,107750,287,0.3,Yes,P.1,0,0.0
Italy,IT,2020-53,GISAID,107750,287,0.3,Yes,Other,199,69.3
Italy,IT,2021-01,GISAID,121045,269,0.2,Yes,B.1.1.7,62,23.0
Italy,IT,2021-01,GISAID,121045,269,0.2,Yes,B.1.351,0,0.0
Italy,IT,2021-01,GISAID,121045,269,0.2,Yes,P.1,2,0.7
Italy,IT,2021-01,GISAID,121045,269,0.2,Yes,Other,205,76.2
Italy,IT,2021-02,GISAID,104786,467,0.4,Yes,B.1.1.7,19,4.1
Italy,IT,2021-02,GISAID,104786,467,0.4,Yes,B.1.351,0,0.0
Italy,IT,2021-02,GISAID,104786,467,0.4,Yes,P.1,1,0.2
Italy,IT,2021-02,GISAID,104786,467,0.4,Yes,Other,447,95.7
Italy,IT,2021-03,GISAID,85536,391,0.5,Yes,B.1.1.7,118,30.2
Italy,IT,2021-03,GISAID,85536,391,0.5,Yes,B.1.351,0,0.0
Italy,IT,2021-03,GISAID,85536,391,0.5,Yes,P.1,5,1.3
Italy,IT,2021-03,GISAID,85536,391,0.5,Yes,Other,268,68.5
Italy,IT,2021-04,GISAID,86219,53,0.1,Yes,B.1.1.7,17,32.1
Italy,IT,2021-04,GISAID,86219,53,0.1,Yes,B.1.351,3,5.7
Italy,IT,2021-04,GISAID,86219,53,0.1,Yes,P.1,2,3.8
Italy,IT,2021-04,GISAID,86219,53,0.1,Yes,Other,31,58.5
Italy,IT,2021-05,GISAID,83706,737,0.9,Yes,B.1.1.7,395,53.6
Italy,IT,2021-05,GISAID,83706,737,0.9,Yes,B.1.351,0,0.0
Italy,IT,2021-05,GISAID,83706,737,0.9,Yes,P.1,39,5.3
Italy,IT,2021-05,GISAID,83706,737,0.9,Yes,Other,303,41.1
Italy,IT,2021-06,GISAID,85141,973,1.1,Yes,B.1.1.7,377,38.7
Italy,IT,2021-06,GISAID,85141,973,1.1,Yes,B.1.351,5,0.5
Italy,IT,2021-06,GISAID,85141,973,1.1,Yes,P.1,30,3.1
Italy,IT,2021-06,GISAID,85141,973,1.1,Yes,Other,561,57.7
Italy,IT,2021-07,GISAID,87367,1711,2.0,Yes,B.1.1.7,779,45.5
Italy,IT,2021-07,GISAID,87367,1711,2.0,Yes,B.1.351,6,0.4
Italy,IT,2021-07,GISAID,87367,1711,2.0,Yes,P.1,77,4.5
Italy,IT,2021-07,GISAID,87367,1711,2.0,Yes,Other,849,49.6
Italy,IT,2021-08,GISAID,116019,1739,1.5,Yes,B.1.1.7,1074,61.8
Italy,IT,2021-08,GISAID,116019,1739,1.5,Yes,B.1.351,3,0.2
Italy,IT,2021-08,GISAID,116019,1739,1.5,Yes,P.1,44,2.5
Italy,IT,2021-08,GISAID,116019,1739,1.5,Yes,Other,618,35.5
Italy,IT,2021-09,GISAID,142221,2027,1.4,Yes,B.1.1.7,1492,73.6
Italy,IT,2021-09,GISAID,142221,2027,1.4,Yes,B.1.351,1,0.0
Italy,IT,2021-09,GISAID,142221,2027,1.4,Yes,P.1,85,4.2
Italy,IT,2021-09,GISAID,142221,2027,1.4,Yes,Other,449,22.2
Italy,IT,2021-10,GISAID,155656,2367,1.5,Yes,B.1.1.7,1878,79.3
Italy,IT,2021-10,GISAID,155656,2367,1.5,Yes,B.1.351,4,0.2
Italy,IT,2021-10,GISAID,155656,2367,1.5,Yes,P.1,71,3.0
Italy,IT,2021-10,GISAID,155656,2367,1.5,Yes,Other,414,17.5
Italy,IT,2021-11,GISAID,153234,2366,1.5,Yes,B.1.1.7,1977,83.6
Italy,IT,2021-11,GISAID,153234,2366,1.5,Yes,B.1.351,9,0.4
Italy,IT,2021-11,GISAID,153234,2366,1.5,Yes,P.1,68,2.9
Italy,IT,2021-11,GISAID,153234,2366,1.5,Yes,Other,312,13.2
Italy,IT,2021-12,GISAID,155681,1178,0.8,Yes,B.1.1.7,1017,86.3
Italy,IT,2021-12,GISAID,155681,1178,0.8,Yes,B.1.351,3,0.3
Italy,IT,2021-12,GISAID,155681,1178,0.8,Yes,P.1,42,3.6
Italy,IT,2021-12,GISAID,155681,1178,0.8,Yes,Other,116,9.8
Italy,IT,2021-13,GISAID,136207,1358,1.0,Yes,B.1.1.7,1235,90.9
Italy,IT,2021-13,GISAID,136207,1358,1.0,Yes,B.1.351,1,0.1
Italy,IT,2021-13,GISAID,136207,1358,1.0,Yes,P.1,44,3.2
Italy,IT,2021-13,GISAID,136207,1358,1.0,Yes,Other,78,5.7
Italy,IT,2021-14,GISAID,101550,637,0.6,Yes,B.1.1.7,562,88.2
Italy,IT,2021-14,GISAID,101550,637,0.6,Yes,B.1.351,2,0.3
Italy,IT,2021-14,GISAID,101550,637,0.6,Yes,P.1,33,5.2
Italy,IT,2021-14,GISAID,101550,637,0.6,Yes,Other,40,6.3
Italy,IT,2021-15,GISAID,100317,220,0.2,Yes,B.1.1.7,206,93.6
Italy,IT,2021-15,GISAID,100317,220,0.2,Yes,B.1.351,0,0.0
Italy,IT,2021-15,GISAID,100317,220,0.2,Yes,P.1,9,4.1
Italy,IT,2021-15,GISAID,100317,220,0.2,Yes,Other,5,2.3
Italy,IT,2021-16,GISAID,92543,16,0.0,Yes,B.1.1.7,9,56.2
Italy,IT,2021-16,GISAID,92543,16,0.0,Yes,B.1.351,0,0.0
Italy,IT,2021-16,GISAID,92543,16,0.0,Yes,P.1,1,6.2
Italy,IT,2021-16,GISAID,92543,16,0.0,Yes,Other,6,37.5
Italy,IT,2020-40,TESSy,15459,1,0.0,No,P.1,1,
Italy,IT,2020-41,TESSy,29621,6,0.0,No,B.1.1.7,4,
Italy,IT,2020-41,TESSy,29621,6,0.0,No,P.1,2,
Italy,IT,2020-42,TESSy,59291,16,0.0,No,B.1.1.7,10,
Italy,IT,2020-42,TESSy,59291,16,0.0,No,P.1,6,
Italy,IT,2020-43,TESSy,111541,15,0.0,No,B.1.1.7,10,
Italy,IT,2020-43,TESSy,111541,15,0.0,No,B.1.351,1,
Italy,IT,2020-43,TESSy,111541,15,0.0,No,P.1,4,
Italy,IT,2020-44,TESSy,183553,11,0.0,No,B.1.1.7,9,
Italy,IT,2020-44,TESSy,183553,11,0.0,No,P.1,2,
Italy,IT,2020-45,TESSy,225769,9,0.0,No,B.1.1.7,6,
Italy,IT,2020-45,TESSy,225769,9,0.0,No,P.1,3,
Italy,IT,2020-46,TESSy,243425,13,0.0,No,B.1.1.7,11,
Italy,IT,2020-46,TESSy,243425,13,0.0,No,P.1,2,
Italy,IT,2020-47,TESSy,230339,8,0.0,No,B.1.1.7,8,
Italy,IT,2020-48,TESSy,176310,11,0.0,No,B.1.1.7,8,
Italy,IT,2020-48,TESSy,176310,11,0.0,No,P.1,3,
Italy,IT,2020-49,TESSy,143700,11,0.0,No,B.1.1.7,10,
Italy,IT,2020-49,TESSy,143700,11,0.0,No,P.1,1,
Italy,IT,2020-50,TESSy,114834,2,0.0,No,B.1.1.7,2,
Italy,IT,2020-51,TESSy,109473,22,0.0,No,B.1.1.7,22,
Italy,IT,2020-52,TESSy,94511,58,0.1,No,B.1.1.7,57,
Italy,IT,2020-52,TESSy,94511,58,0.1,No,P.1,1,
Italy,IT,2020-53,TESSy,107750,107,0.1,No,B.1.1.7,107,
Italy,IT,2021-01,TESSy,121045,111,0.1,No,B.1.1.7,106,
Italy,IT,2021-01,TESSy,121045,111,0.1,No,P.1,5,
Italy,IT,2021-02,TESSy,104786,86,0.1,No,B.1.1.7,83,
Italy,IT,2021-02,TESSy,104786,86,0.1,No,P.1,3,
Italy,IT,2021-03,TESSy,85536,196,0.2,No,B.1.1.7,178,
Italy,IT,2021-03,TESSy,85536,196,0.2,No,P.1,18,
Italy,IT,2021-04,TESSy,86219,177,0.2,No,B.1.1.7,155,
Italy,IT,2021-04,TESSy,86219,177,0.2,No,B.1.351,5,
Italy,IT,2021-04,TESSy,86219,177,0.2,No,P.1,17,
Italy,IT,2021-05,TESSy,83706,876,1.0,No,B.1.1.7,801,
Italy,IT,2021-05,TESSy,83706,876,1.0,No,B.1.351,10,
Italy,IT,2021-05,TESSy,83706,876,1.0,No,P.1,65,
Italy,IT,2021-06,TESSy,85141,900,1.1,No,B.1.1.7,733,
Italy,IT,2021-06,TESSy,85141,900,1.1,No,B.1.351,23,
Italy,IT,2021-06,TESSy,85141,900,1.1,No,P.1,144,
Italy,IT,2021-07,TESSy,87367,1328,1.5,No,B.1.1.7,1192,
Italy,IT,2021-07,TESSy,87367,1328,1.5,No,B.1.351,27,
Italy,IT,2021-07,TESSy,87367,1328,1.5,No,P.1,109,
Italy,IT,2021-08,TESSy,116019,1029,0.9,No,B.1.1.7,933,
Italy,IT,2021-08,TESSy,116019,1029,0.9,No,B.1.351,30,
Italy,IT,2021-08,TESSy,116019,1029,0.9,No,P.1,66,
Italy,IT,2021-09,TESSy,142221,1177,0.8,No,B.1.1.7,1089,
Italy,IT,2021-09,TESSy,142221,1177,0.8,No,B.1.351,11,
Italy,IT,2021-09,TESSy,142221,1177,0.8,No,P.1,77,
Italy,IT,2021-10,TESSy,155656,1181,0.8,No,B.1.1.7,1103,
Italy,IT,2021-10,TESSy,155656,1181,0.8,No,B.1.351,18,
Italy,IT,2021-10,TESSy,155656,1181,0.8,No,P.1,60,
Italy,IT,2021-11,TESSy,153234,1534,1.0,No,B.1.1.7,1381,
Italy,IT,2021-11,TESSy,153234,1534,1.0,No,B.1.351,14,
Italy,IT,2021-11,TESSy,153234,1534,1.0,No,P.1,139,
Italy,IT,2021-12,TESSy,155681,789,0.5,No,B.1.1.7,702,
Italy,IT,2021-12,TESSy,155681,789,0.5,No,B.1.351,3,
Italy,IT,2021-12,TESSy,155681,789,0.5,No,P.1,84,
Italy,IT,2021-13,TESSy,136207,662,0.5,No,B.1.1.7,593,
Italy,IT,2021-13,TESSy,136207,662,0.5,No,B.1.351,5,
Italy,IT,2021-13,TESSy,136207,662,0.5,No,P.1,64,
Italy,IT,2021-14,TESSy,101550,351,0.3,No,B.1.1.7,299,
Italy,IT,2021-14,TESSy,101550,351,0.3,No,B.1.351,4,
Italy,IT,2021-14,TESSy,101550,351,0.3,No,P.1,48,
Italy,IT,2021-15,TESSy,100317,181,0.2,No,B.1.1.7,166,
Italy,IT,2021-15,TESSy,100317,181,0.2,No,P.1,15,
Italy,IT,2021-16,TESSy,92543,32,0.0,No,B.1.1.7,31,
Italy,IT,2021-16,TESSy,92543,32,0.0,No,P.1,1,
Latvia,LV,2020-40,GISAID,410,212,51.7,Yes,B.1.1.7,0,0.0
Latvia,LV,2020-40,GISAID,410,212,51.7,Yes,B.1.351,0,0.0
Latvia,LV,2020-40,GISAID,410,212,51.7,Yes,P.1,0,0.0
Latvia,LV,2020-40,GISAID,410,212,51.7,Yes,Other,212,100.0
Latvia,LV,2020-41,GISAID,584,85,14.6,Yes,B.1.1.7,0,0.0
Latvia,LV,2020-41,GISAID,584,85,14.6,Yes,B.1.351,0,0.0
Latvia,LV,2020-41,GISAID,584,85,14.6,Yes,P.1,0,0.0
Latvia,LV,2020-41,GISAID,584,85,14.6,Yes,Other,85,100.0
Latvia,LV,2020-42,GISAID,780,8,1.0,Yes,B.1.1.7,0,0.0
Latvia,LV,2020-42,GISAID,780,8,1.0,Yes,B.1.351,0,0.0
Latvia,LV,2020-42,GISAID,780,8,1.0,Yes,P.1,0,0.0
Latvia,LV,2020-42,GISAID,780,8,1.0,Yes,Other,8,100.0
Latvia,LV,2020-43,GISAID,1228,4,0.3,Yes,B.1.1.7,0,0.0
Latvia,LV,2020-43,GISAID,1228,4,0.3,Yes,B.1.351,0,0.0
Latvia,LV,2020-43,GISAID,1228,4,0.3,Yes,P.1,0,0.0
Latvia,LV,2020-43,GISAID,1228,4,0.3,Yes,Other,4,100.0
Latvia,LV,2020-44,GISAID,1458,1,0.1,Yes,B.1.1.7,0,0.0
Latvia,LV,2020-44,GISAID,1458,1,0.1,Yes,B.1.351,0,0.0
Latvia,LV,2020-44,GISAID,1458,1,0.1,Yes,P.1,0,0.0
Latvia,LV,2020-44,GISAID,1458,1,0.1,Yes,Other,1,100.0
Latvia,LV,2020-45,GISAID,1959,0,0.0,Yes,B.1.1.7,0,
Latvia,LV,2020-45,GISAID,1959,0,0.0,Yes,B.1.351,0,
Latvia,LV,2020-45,GISAID,1959,0,0.0,Yes,P.1,0,
Latvia,LV,2020-45,GISAID,1959,0,0.0,Yes,Other,0,
Latvia,LV,2020-46,GISAID,2452,0,0.0,Yes,B.1.1.7,0,
Latvia,LV,2020-46,GISAID,2452,0,0.0,Yes,B.1.351,0,
Latvia,LV,2020-46,GISAID,2452,0,0.0,Yes,P.1,0,
Latvia,LV,2020-46,GISAID,2452,0,0.0,Yes,Other,0,
Latvia,LV,2020-47,GISAID,2573,1,0.0,Yes,B.1.1.7,0,0.0
Latvia,LV,2020-47,GISAID,2573,1,0.0,Yes,B.1.351,0,0.0
Latvia,LV,2020-47,GISAID,2573,1,0.0,Yes,P.1,0,0.0
Latvia,LV,2020-47,GISAID,2573,1,0.0,Yes,Other,1,100.0
Latvia,LV,2020-48,GISAID,3855,0,0.0,Yes,B.1.1.7,0,
Latvia,LV,2020-48,GISAID,3855,0,0.0,Yes,B.1.351,0,
Latvia,LV,2020-48,GISAID,3855,0,0.0,Yes,P.1,0,
Latvia,LV,2020-48,GISAID,3855,0,0.0,Yes,Other,0,
Latvia,LV,2020-49,GISAID,4338,0,0.0,Yes,B.1.1.7,0,
Latvia,LV,2020-49,GISAID,4338,0,0.0,Yes,B.1.351,0,
